Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date
127587,"cho thuê phòng cao cấp Quận 1,trần đình su sang trọng tiện nghi,rộng rãi 0934606279",5.5,25.0,Quận 1,Hồ Chí Minh,2015-04-23
127588,"phòng quận 10,tiện nghi mới xây giờ giấc tự do,mặt đường lý thái tổ,gọi ngay 0934606279",4.0,22.0,Quận 10,Hồ Chí Minh,2015-05-05
127591,"Cho thuê CHCC Lê Thành- Bình Tân-40m2- 2.7tr/tháng-hồ bơi, siêu thị, sân chơi trẻ em trong chung cư",2.7,40.0,Bình Tân,Hồ Chí Minh,2015-04-20
127592,cHO THUE NHA TRO-DANG CHUNG CU quan7,3.0,30.0,Quận 7,Hồ Chí Minh,2015-05-13
127593,Phòng trọ cho 1 nam thuê,1.5,8.0,Quận 5,Hồ Chí Minh,2015-05-16
127599,Phòng tốt giá đẹp,2.0,30.0,Bình Thạnh,Hồ Chí Minh,2015-04-20
127606,Nhiều phỏng đẹp giá rẻ cần cho thuê,2.5,19.0,Bình Thạnh,Hồ Chí Minh,2015-04-20
127608,"Phòng Trọ TỰ DO 24/24, ĐẦY ĐỦ TIỆN NGHI,BAO DỊCH VỤ giá chỉ 4tr",4.0,22.0,Phú Nhuận,Hồ Chí Minh,2015-06-25
127611,Cho thuê phòng lầu 2 nhà mặt tiền Quang Trung  Gò vấp,,50.0,Gò Vấp,Hồ Chí Minh,2015-04-21
127612,"cho thuê phòng tai 1051/3 Hậu Giang, p1, q6 tp hcm",,24.0,Tân Bình,Hồ Chí Minh,2015-04-27
127613,Phòng Cho Thuê Trung Tâm Quận Phú Nhuận,3.5,22.0,Phú Nhuận,Hồ Chí Minh,2015-04-21
127615,CHO THUÊ PHÒNG MẶT TIỀN ĐƯỜNG TÔN ĐẢN ( HOẶC Ơ GHÉP 700K),1.9,25.0,Quận 4,Hồ Chí Minh,2015-04-21
127617,"Cho thuê PHÒNG ĐẸP mới xây  GIỜ TỰ DO 19/15 Trần Bình Trọng, F5, BThạnh !",2.6,27.0,Bình Thạnh,Hồ Chí Minh,2015-04-21
127618,"CHO THUÊ PHÒNG FULL NỘI THẤT, GIÁ RẺ, CHÍNH CHỦ.",3.0,25.0,Bình Thạnh,Hồ Chí Minh,2015-04-21
127619,"Chỉ 3,5tr phòng cho thuê đẹp ,tiện nghi,giờ tự do,an ninh,không chung chủ - quận 7",3.5,20.0,Quận 7,Hồ Chí Minh,2015-05-11
127621,cho thuê phòng trọ giá 1200000 tới 1800000,1.2,19.0,Gò Vấp,Hồ Chí Minh,2015-05-11
127622,Cần sv Nam o ghép,1.2,15.0,Quận 9,Hồ Chí Minh,2015-04-21
127624,cho thuê phòngtrọ ở gần chợ xóm mới,,12.0,Gò Vấp,Hồ Chí Minh,2015-04-21
127625,"cho thuê nhà nguyên căn, 1 lầu, 15X2.5 m2, gần chợ, gần trường học, có internet, đt bàn,",3.2,37.0,Gò Vấp,Hồ Chí Minh,2015-04-21
127628,Cho thuê phòng trọ KV Nguyễn Văn Cừ,3.2,20.0,Quận 8,Hồ Chí Minh,2015-04-21
127631,"Cho nam ở ghép , Q Tân Bình",,28.0,Tân Bình,Hồ Chí Minh,2015-04-21
127632,"Phòng trọ mới xây gần công viên Lê Thị Riêng, chợ Hòa Hưng",1.8,10.0,Quận 3,Hồ Chí Minh,2024-01-17
127636,"phòng trọ giá 1tr5 đến 2,5tr gần ĐH ngoại thương, bến xe miền đông",2.2,15.0,Bình Thạnh,Hồ Chí Minh,2016-08-12
127637,PHÒNG CHO THUÊ ĐẸP THOÁNG MÁT,,20.0,Quận 10,Hồ Chí Minh,2015-04-22
127641,hết phòng,2.5,20.0,Quận 3,Hồ Chí Minh,2015-07-06
127642,"Cho nữ thuê phòng trọ (nhà nguyên căn) giá rẻ, gần cầu Điện biên phủ.",1.7,20.0,Bình Thạnh,Hồ Chí Minh,2015-06-11
127646,"P. TRỌ  GẦN TRUNG TÂM Q.1 TIỆN NGHI, THOÁNG MÁT , SẠCH SẼ, AN NINH",3.5,22.0,Bình Thạnh,Hồ Chí Minh,2017-04-09
127647,Phòng Trọ 22m2 Cực Đẹp + An Ninh Tốt,1.8,22.0,Gò Vấp,Hồ Chí Minh,2015-04-28
127649,dãy phòng trọ cho thuê ngay công viên làng hoa 2 triệu / Tháng,2.0,20.0,Gò Vấp,Hồ Chí Minh,2015-04-25
127651,PHÒNG TRỌ ĐẸP CHO THUÊ CHÍNH CHỦ,2.2,15.0,Phú Nhuận,Hồ Chí Minh,2015-04-22
127652,"Cho thuê phòng trọ Q12 ( Cách Công viên Phần mềm Quang Trung 200 mét, Cách cầu vượt Quang Trung 300",1.5,15.0,Quận 12,Hồ Chí Minh,2015-04-22
127659,Cho thuê phòng trọ 296 đường D2 giá 2tr5 đến 4tr,,35.0,Bình Thạnh,Hồ Chí Minh,2015-04-25
127661,"Cho thuê phòng trọ 129 Bà Huyện Thanh Quan, p9, quận 3",2.8,20.0,Quận 3,Hồ Chí Minh,2015-04-22
127666,"CHO THUE PHONG TRO GIA RE,SẠCH SẼ ,ĐẸP NHƯ CĂN HỘ , GẦN CẦU BÌNH LỢI ,KHONG CHUNG CHU",2.0,20.0,Thủ Đức,Hồ Chí Minh,2015-07-24
127667,"PHONG DEP,GIA RE,DANG KHUYEN MAI",1.3,14.0,Quận 3,Hồ Chí Minh,2015-04-23
127669,"Nhà trọ siêu đẹp cho Sinh viên, NVVP hay người lao động",1.6,20.0,Bình Tân,Hồ Chí Minh,2015-04-23
127673,CHO THUÊ PHÒNG NGAY 2 MẶT ĐƯỜNG GIÁ 2TR,2.0,20.0,Quận 8,Hồ Chí Minh,2015-04-23
127675,Phòng cho thuê gần chợ Tân Trụ gần siêu thị có truyền hình cáp internet điện nước mạnh nhà mới xây,1.9,20.0,Tân Bình,Hồ Chí Minh,2018-12-29
127683,"Cho thuê phòng trọ SV 79/28 Âu Cơ, p14,Q11(Cách vòng xoay Lê Đại Hành 100m)",2.4,28.0,Quận 11,Hồ Chí Minh,2015-09-07
127687,CHO THUÊ PHÒNG TRỌ TẠI Q10,2.5,20.0,Quận 10,Hồ Chí Minh,2015-07-12
127693,"Phòng trọ tiện nghi, sạch sẽ, thoáng mát",2.6,20.0,Tân Bình,Hồ Chí Minh,2016-01-14
127695,"Cho thuê phòng trệt, có gác lửng",2.2,18.0,Tân Bình,Hồ Chí Minh,2015-05-09
127696,CHO THUÊ PHÒNG GIÁ RẺ QUẬN 1,1.5,28.0,Quận 1,Hồ Chí Minh,2015-05-03
127697,CHO THUÊ PHÒNG TRỌ QUẬN 1,1.6,28.0,Quận 1,Hồ Chí Minh,2015-05-03
127698,"Phòng đẹp, thoáng mát ngay trung tâm quận tân bình",3.0,40.0,Tân Bình,Hồ Chí Minh,2015-04-25
127700,Cho thuê phòng trọ 306C Nguyễn Văn Đậu giá 2tr8,2.8,25.0,Bình Thạnh,Hồ Chí Minh,2015-06-03
127705,"Phòng cho thuê 32m2 giá 3tr2, gần CMT8_Phạm Văn Hai",3.2,32.0,Tân Bình,Hồ Chí Minh,2015-05-05
127707,"Cho thuê phòng trọ đường Cây Trâm, p9, quận Gò Vấp",1.8,18.0,Gò Vấp,Hồ Chí Minh,2015-04-24
127708,còn 1 phòng trên lầu không sử dụng cần cho thuê 0938120677,1.0,12.0,Gò Vấp,Hồ Chí Minh,2015-04-24
127712,Cho Thuê Phòng Trọ,1.45,11.0,Tân Bình,Hồ Chí Minh,2015-04-24
127717,"Phòng Trọ ĐẦY ĐỦ TIỆN NGHI,BAO DỊCH VỤ tại Phú Nhuận giá chỉ 5tr",5.0,20.0,,Hồ Chí Minh,2015-04-25
127718,"Phòng trọ TIỆN NGHI,TỰ DO,AN NINH có kệp bếp nấu ăn tại Tân Bình giá 3,5tr",3.5,18.0,Tân Bình,Hồ Chí Minh,2015-06-12
127719,"Cho thuê phòng trọ tại 338/142B Chiến Lược, Khu phố 3, Phường Bình Trị Đông A, Bình Tân, Tp.HCM",1.8,25.0,Bình Tân,Hồ Chí Minh,2015-04-25
127720,Phòng trung tâm Q5-cách đại học Sài Gòn 100m,3.5,20.0,Quận 5,Hồ Chí Minh,2015-04-25
127723,cho thuê phòng 40 Bàu Cát 6 phương 14 Q .tân bình,3.0,32.0,Tân Bình,Hồ Chí Minh,2018-04-20
127726,Cần SV Nam o ghép,1.5,15.0,Gò Vấp,Hồ Chí Minh,2015-04-25
127729,cho nữ thuê,1.5,12.0,Quận 11,Hồ Chí Minh,2015-04-25
127734,CHO THUÊ PHÒNG&NHÀ GIÁ RẺ GẦN NGÃ 4 GÒ MÂY,1.0,10.0,Bình Tân,Hồ Chí Minh,2015-04-26
127735,Cho thuê phòng trọ quận 11,,30.0,Quận 11,Hồ Chí Minh,2015-04-26
127736,Cần 1 bạn nữ ở ghép,,30.0,Bình Thạnh,Hồ Chí Minh,2015-04-26
127744,Phòng cao cấp cho thuê số 65 Trần Tuấn Khải,3.5,30.0,Quận 5,Hồ Chí Minh,2016-03-28
127746,Cho thuê phòng trọ quận 10,2.5,30.0,Quận 10,Hồ Chí Minh,2015-04-26
127749,"cho thue phong tai phuong 13, quan binh thanh",,20.0,Bình Thạnh,Hồ Chí Minh,2015-04-26
127750,Cho thuê phòng trọ tại Q.3,1.8,10.0,Quận 3,Hồ Chí Minh,2015-04-26
127751,Cho thuê phòng khu an ninh,1.8,10.0,Bình Thạnh,Hồ Chí Minh,2015-04-26
127753,CHO THUÊ PHÒNG TRỌ,2.5,18.0,Phú Nhuận,Hồ Chí Minh,2015-04-27
127756,CHO NỮ THUÊ PHÒNG Ở 8/20 ĐINH TIÊN HOÀNG P. ĐAKAO Q.1 CẠNH SÂN VẬN ĐỘNG HOA LƯ QUẬN 1,4.5,25.0,Quận 1,Hồ Chí Minh,2015-04-29
127757,PHÒNG TRỌ CAO CẤP BÌNH PHÚ 2.1 TRIỆU TRỌN GÓI,2.1,12.0,Quận 6,Hồ Chí Minh,2015-09-05
127758,"cho nữ hoặc cặp vợ chồng thuê phòng mới, bếp riêng, Wc riêng, có máy giặt, nhà gần chợ Hoà Hưng",2.8,13.0,Quận 10,Hồ Chí Minh,2015-04-27
127760,"Phòng trọ 59 Nguyễn Xí, Bình Thạnh",1.7,16.0,Bình Thạnh,Hồ Chí Minh,2015-05-07
127761,CHO THUÊ CĂN HỘ,4.5,76.0,Quận 2,Hồ Chí Minh,2015-04-27
127762,"PHÒNG TRỌ 1.800.000 ĐỒNG GẦN NHÀ THIẾU NHI VÀ UBND QUẬN 8, ĐC: 1107/150/12 PHẠM THẾ HIỂN, P.5, Q.8",1.8,18.0,Quận 8,Hồ Chí Minh,2015-10-11
127763,CHO THUÊ NGUYÊN LẦU 1,2.7,35.0,Bình Thạnh,Hồ Chí Minh,2015-04-27
127765,"Cho thuê phòng 18m2-60m2 giá từ 1tr3-3trieu ( Gía rẻ, giờ tự do, nhà sạch sẽ)",1.5,18.0,Gò Vấp,Hồ Chí Minh,2015-07-18
127766,cho thue phong tro,3.0,25.0,Quận 3,Hồ Chí Minh,2015-04-28
127767,Nhà cách ngã tư Cộng Hòa HHT 200m,2.0,15.0,Tân Bình,Hồ Chí Minh,2015-04-28
127768,thuê phòng tro chính chủ từ 1.4tr đến 3.7 tr,1.2,15.0,Quận 11,Hồ Chí Minh,2015-04-28
127769,CHO THUÊ PHÒNG TRỌ,2.5,18.0,Phú Nhuận,Hồ Chí Minh,2015-04-28
127774,"Phòng mới xây (chính chủ) , đúc đẹp , thoáng mát , yên tĩnh .",1.5,12.0,,Hồ Chí Minh,2015-04-28
127775,"Phòng cho nữ thuê (chính chủ) , nhà BTCT , có gác, thoáng mát , yên tĩnh.",1.5,16.0,Gò Vấp,Hồ Chí Minh,2016-06-08
127780,CHO THUÊ PHÒNG SẠCH ĐẸP GIÁ HỢP LÝ,,30.0,Quận 8,Hồ Chí Minh,2016-07-28
127784,cho thuê phòng trọ giá rẻ tại 81 Bình Giã -Tân Bình,1.5,15.0,Tân Bình,Hồ Chí Minh,2015-05-20
127785,(^o^) Cho thuê phòng mới xây Phổ Quang - Tân Bình (^o^),2.5,18.0,Tân Bình,Hồ Chí Minh,2015-04-29
127786,"CHO THUÊ CĂN HỘ MINI QUẬN BÌNH THẠNH, CỰC ĐẸP",6.5,70.0,Bình Thạnh,Hồ Chí Minh,2016-12-17
127787,"Cho thuê phòng trọ,giờ giấc tự do,giá rẻ THU DUC...co bao ve 24/24",3.0,20.0,Bình Thạnh,Hồ Chí Minh,2017-06-09
127790,Cho thuê phòng giá rẻ gần Đầm Sen (Q.11),1.8,15.0,Quận 11,Hồ Chí Minh,2015-04-29
127794,"Cho nam thuê phòng 2tr2,2tr5 đường D2",2.2,20.0,Bình Thạnh,Hồ Chí Minh,2015-04-30
127796,"Cho thuê phòng trọ đường Đinh Bộ Lĩnh, Q Bình Thạnh",1.5,18.0,Bình Thạnh,Hồ Chí Minh,2015-05-25
127798,"CHO THUÊ PHÒNG CHUNG CƯ SẠCH ĐẸP, SANG TRỌNG GIÁ RẺ - Chung cư Era Town - Q7",2.5,25.0,Quận 7,Hồ Chí Minh,2015-04-30
127801,Phòng gần trường ĐHCNTP Lê Trọng tấn,,18.0,Tân Phú,Hồ Chí Minh,2015-05-01
127804,"Cho thuê nhà nguyên căn , nhỏ đẹp , mới xây có gác",2.0,14.0,Quận 8,Hồ Chí Minh,2015-05-01
127805,"Share phòng ở Dương Quảng Hàm, Gò Vấp, Đặc biệt",2.1,20.0,Gò Vấp,Hồ Chí Minh,2015-05-01
127807,"Phòng cho thuê ĐẸP, THOÁNG MÁT Quận 10",2.5,16.0,Quận 10,Hồ Chí Minh,2017-02-24
127809,CHO NỮ THUÊ PHÒNG,2.0,20.0,Bình Thạnh,Hồ Chí Minh,2015-05-03
127810,CHO NỮ THUÊ PHÒNG,2.0,20.0,,Hồ Chí Minh,2015-05-01
127811,"Phòng trọ riêng biệt, đương Lê Trọng Tấn",1.6,28.0,Bình Tân,Hồ Chí Minh,2016-04-08
127816,Cho thuê phòng đẹp giá rẻ tại quận 11,1.8,20.0,Quận 11,Hồ Chí Minh,2015-05-12
127818,Share chung cu cao cap quan 7,3.5,110.0,Quận 7,Hồ Chí Minh,2015-07-30
127819,phòng trọ giá rẻ,1.2,20.0,Quận 10,Hồ Chí Minh,2015-05-30
127820,Cần share lại 1 phòng cho nữ ở bùi viện -khu phố tây,2.0,12.0,,Hồ Chí Minh,2015-05-02
127823,"100 C TQT Ngã tư Nam kỳ Khỏi NghĩaTran Quốc Toản -khu an ninh,liên hệ  chị Ngoc 0986540224",,30.0,Quận 3,Hồ Chí Minh,2015-06-29
127833,"Phòng nhà đúc 36m2 có ML,  gần ĐHYD, ĐHKT, BV Chợ Rẫy, T.Kiều, bến xe Chợ Lớn (hình thật)",3.9,36.0,Quận 5,Hồ Chí Minh,2017-02-23
127834,"chung cư đầy đủ tiện nghi, phù hợp 2 đến 3 sv nữ hay nvvp.",3.3,40.0,Quận 2,Hồ Chí Minh,2015-05-03
127836,"Cho thuê nhà nguyên căn nhỏ nhỏ xinh xinh 765/30D Xô Viết Nghệ Tĩnh, P.26, Bình Thạnh",5.5,60.0,Bình Thạnh,Hồ Chí Minh,2015-05-03
127839,cho thue nha nguyen can,7.0,150.0,Gò Vấp,Hồ Chí Minh,2015-05-03
127844,Cho Thuê Phòng quận 4 ƯU TIÊN NỮ,2.2,20.0,Quận 4,Hồ Chí Minh,2022-09-11
127848,Cho nu Thue phong tro,,20.0,Bình Thạnh,Hồ Chí Minh,2015-05-23
127849,"CHO THUÊ PHÒNG TRUNG TÂM Q.10, KHU AN NINH, CAO CẤP, GIÁ 4tr5, ƯU TIÊN NVVP, SV",,30.0,Quận 10,Hồ Chí Minh,2015-05-31
127851,CHO THUÊ PHÒNG Ở GÒ VẤP,1.6,16.0,Gò Vấp,Hồ Chí Minh,2015-05-04
127852,"cho thue phòng đẹp , có máy lạnh cư xá ra đa quận 6",,30.0,Quận 6,Hồ Chí Minh,2015-05-04
127854,PHÒNG CHO THUÊ ĐẸP THOÁNG MÁT,2.0,20.0,Quận 10,Hồ Chí Minh,2015-05-04
127856,8 Phòng trọ đẹp cao cấp ở 23/25 D2 Quận Bình Thạnh,3.3,40.0,Bình Thạnh,Hồ Chí Minh,2016-07-17
127857,"Cho thue phong thoang mat, rieng tu, vi tri trung tam. chinh chu.",3.0,30.0,Phú Nhuận,Hồ Chí Minh,2015-05-08
127860,"Cho thuê tầng lầu thoáng mát, yên tĩnh, được nấu ăn, an ninh tốt",2.5,45.0,Gò Vấp,Hồ Chí Minh,2015-05-04
127861,^^ Khuyến Mãi CHoThuê Phòng Tân Bình ^^,2.5,16.0,Tân Bình,Hồ Chí Minh,2015-05-04
127867,CHO THUÊ PHÒNG TRỌ CAO CẤP VIP 5 SAO,2.5,20.0,Quận 7,Hồ Chí Minh,2015-05-04
127872,CHO THUÊ NHÀ NGUYÊN CĂN GIÁ RẺ QUẬN 10,4.7,42.0,Quận 10,Hồ Chí Minh,2015-05-04
127875,cho thue phong tro chung cu k26,1.8,20.0,Gò Vấp,Hồ Chí Minh,2015-05-04
127876,cho thuê phòng trọ giá rẻ đc: 287/22/3 âu dương lân p2q8,2.0,18.0,Quận 8,Hồ Chí Minh,2020-07-31
127877,"Cho thuê phòng trọ, ở ghép giá rẻ, gần trường đại học,an ninh...Có việc cho sinh làm thêm theo giờ.",,30.0,Bình Thạnh,Hồ Chí Minh,2015-06-04
127881,CHO THUÊ PHÒNG GIÁ RẺ QUẬN 3,1.4,30.0,Quận 3,Hồ Chí Minh,2015-05-05
127885,"Nhà trọ bình dân. WC  Điện, nước riêng, rẻ",1.0,15.0,Bình Thạnh,Hồ Chí Minh,2020-05-15
127887,"Cho Thuê Trung Cư Mini, đầy đủ không gia ĐẸP, RIÊNG TƯ, GIÁ ĐIỆN NƯỚC NHÀ NƯỚC, Ở LÂU DÀI_ CHÍNH CHỦ",4.0,50.0,Tân Bình,Hồ Chí Minh,2015-05-28
127890,"Phòng mới xây, vệ sinh riêng, giờ tự do, tiện nghi, thoáng mát, an ninh thuộc khu nhà ở Bông Sao",1.5,20.0,Quận 8,Hồ Chí Minh,2015-05-05
127891,"Phòng trọ cho thuê 24m2 tại Phan Văn Đối, Bà Điểm Hóc Môn TPHCM",1.5,24.0,,Hồ Chí Minh,2015-05-05
127901,CHO NỮ THUÊ PHÒNG TRỌ CAO CẤP ĐƯỜNG PHAN XÍCH LONG,2.8,22.0,Phú Nhuận,Hồ Chí Minh,2015-05-05
127903,Cho thuê phòng trọ ở quận phú nhuận,,20.0,Phú Nhuận,Hồ Chí Minh,2015-05-05
127912,"Phòng mới xây đẹp, Cửa sổ, WC, Bếp, Gác, Nét, giá 1,7 triệu tháng, P2, Q BThạnh, ở 2 4ng, gần Quận 1",1.7,26.0,Bình Thạnh,Hồ Chí Minh,2015-08-11
127913,CHO THUÊ PHÒNG TRỌ QUẬN BÌNH THẠNH,1.5,25.0,Bình Thạnh,Hồ Chí Minh,2015-05-06
127918,Cho Thuê Phòng Trọ Giá Rẻ Tại Q.1,3.5,30.0,Quận 1,Hồ Chí Minh,2015-07-13
127919,"Phòng trọ NV-SV gần cầu Tân Thuận 2, quận 7, gần KCX Tân Thuận.",3.5,40.0,Quận 7,Hồ Chí Minh,2015-05-06
127921,Cho nữ thuê 1 phòng chung cư quận 5 đầy đủ tiện nghi,3.0,80.0,Quận 5,Hồ Chí Minh,2015-05-28
127923,"cho thuê phòng đẹp, có máy lạnh",2.5,30.0,Quận 6,Hồ Chí Minh,2015-05-06
127929,Cần cho nữ mướn phòng nhà nguyên căn,2.3,50.0,Quận 11,Hồ Chí Minh,2015-05-06
127935,"CHO THUÊ NHÀ TẦNG 2 - RỘNG 70M2 - GIÁ 3,3 TRIỆU",3.3,70.0,Gò Vấp,Hồ Chí Minh,2016-02-23
127941,"CHO THUÊ PHÒNG SẠCH SẼ, WIFI FREE, BAO ĐIỆN, NƯỚC- HẬU GIANG, Q.6",2.2,16.0,Quận 6,Hồ Chí Minh,2015-05-07
127944,Cho thuê phòng giá rẻ từ 3tr/tháng căn hộ era town quận 7,3.0,20.0,Quận 7,Hồ Chí Minh,2015-05-07
127947,Cho Thuê Phòng trọ ở Quận 10,2.4,15.0,Quận 10,Hồ Chí Minh,2015-05-07
127949,PHÒNG CHO THUÊ QUẬN TÂN BÌNH,,16.0,Tân Bình,Hồ Chí Minh,2015-05-08
127951,"Cho thuê phòng trọ, 166 Trần Mai Ninh Q.TB , gần chợ bà Hoa",2.0,25.0,Tân Bình,Hồ Chí Minh,2016-06-18
127956,"Phòng mới xây giá 2 triệu, thoáng mát sạch đẹp, đD2, P25 BT, gần Tr HUTECH, ở 2 người , Khu An Ninh",2.0,26.0,Bình Thạnh,Hồ Chí Minh,2015-08-05
127957,"PhòngMớiXây 1tr và 1,3 Triệu WCRiêng, số 129 QL13 QBìnhThạnh,, ở 1 > 3 ng, sân phơi, KCChủ, GTDo",1.3,15.0,Bình Thạnh,Hồ Chí Minh,2016-01-04
127959,"Mới xây đẹp 2Tr, 2,2, và 3 riệu, cửa sổ, bếp, gác, sân phơi, 33 Phan Bội Châu, P14 BT, 36m2 GTDo",2.0,36.0,Bình Thạnh,Hồ Chí Minh,2017-04-04
127961,PHÒNG MỚI XÂY CHO NỮ THUÊ GIÁ RẺ,1.6,17.0,Quận 7,Hồ Chí Minh,2015-05-08
127963,Cho Nữ thuê phòng,2.0,30.0,Tân Phú,Hồ Chí Minh,2015-05-08
127964,CHO THUÊ NHÀ TRỌ SỐ 98 TÂN MỸ - TÂN THUẬN TÂY - Q7,2.4,35.0,Quận 7,Hồ Chí Minh,2015-05-08
127966,Nhà trọ 66,1.6,15.0,Thủ Đức,Hồ Chí Minh,2015-08-01
127967,"Phòng mới xây tiện nghi, vệ sinh riêng, giá rẽ, giờ tự do, khu an ninh, yên tĩnh, có bảo vệ.",1.5,20.0,Quận 8,Hồ Chí Minh,2015-05-08
127969,"Cho thuê phòng trọ hẻm lớn Phan Huy Ích giá rẻ: SV nữ, nhân viên văn phòng nữ thuê",2.0,30.0,Tân Bình,Hồ Chí Minh,2015-05-08
127970,"Mình có 8 phòng trọ diện tích 7x 3 = 21m2 vệ sinh riêng, sạch sẽ thoáng mát, vườn cây ăn trái rộng",1.7,21.0,Gò Vấp,Hồ Chí Minh,2015-05-08
127973,Tìm bạn 2 nữ ở ghép Quận Thủ Đức,,20.0,Thủ Đức,Hồ Chí Minh,2015-05-08
127975,CHO THUÊ PHÒNG TRỌ QUẬN PHÚ NHUẬN,2.5,24.0,Phú Nhuận,Hồ Chí Minh,2021-10-17
127976,CHO THUÊ PHÒNG TRỌ CAO CẤP QUẬN 7,2.0,22.0,Quận 7,Hồ Chí Minh,2023-08-07
127977,CHO THUÊ PHÒNG TRỌ CAO CẤP QUẬN 7,2.5,24.0,Quận 7,Hồ Chí Minh,2022-03-02
127978,CHO THUÊ PHÒNG TRỌ CAO CẤP QUẬN PHÚ NHUẬN,2.0,22.0,Phú Nhuận,Hồ Chí Minh,2021-10-26
127981,Tìm nữ thuê phòng trọ khu chung cư quận 10 giá rẻ 700.000/người/tháng,,50.0,Quận 10,Hồ Chí Minh,2015-05-08
127982,Cho Thuê Nhanh Phòng Đẹp An Ninh Tại 319/21 Nguyễn Công Trứ Quận 1,4.0,20.0,Quận 1,Hồ Chí Minh,2015-05-25
127986,CHO THUÊ PHÒNG ĐẸP CÓ MÁY LẠNH!,2.5,30.0,Quận 6,Hồ Chí Minh,2015-05-09
127987,"Phòng rất rất đẹp đường Nguyễn Hữu Cảnh, Bình Thạnh, sát Q.1, có camera quan sát xe, giá 3 triệu",3.0,25.0,Bình Thạnh,Hồ Chí Minh,2015-05-09
127992,Phòng trọ Cho Nữ Sinh viên và Nữ công nhân viên thuê,1.2,12.0,Quận 6,Hồ Chí Minh,2016-05-14
127998,cho thuê phòng trọ giá phải chăng,1.9,18.0,Tân Phú,Hồ Chí Minh,2015-05-10
128005,"phòng trọ sạch, đẹp, rẻ gần lotte mart q7",3.0,30.0,Quận 7,Hồ Chí Minh,2015-05-10
128006,"CHO THUÊ PHÒNG TRỌ GIÁ RẺ,  PHÒNG SẠCH ĐẸP THOÁNG MÁT",2.0,20.0,Quận 3,Hồ Chí Minh,2015-08-15
128007,"Cho thuê nhà nguyện căn+ bếp + vệ sinh cao cấp có gác 4,5x7m+gác =40m2",4.0,40.0,Bình Thạnh,Hồ Chí Minh,2015-05-20
128008,Phòng cao cấp máy lạnh quạt đầy đủ,2.0,24.0,Gò Vấp,Hồ Chí Minh,2015-05-14
128009,cho thuê phòng tiện nghi bình thạnh,2.7,25.0,Bình Thạnh,Hồ Chí Minh,2015-06-26
128010,Cho nữ thuê phòng,2.3,16.0,Phú Nhuận,Hồ Chí Minh,2015-05-10
128011,cho nữ thuê phòng gần công viên Lê Thị Riêng_LH: 01228.799.205,3.2,30.0,,Hồ Chí Minh,2015-05-10
128012,"Phòng cao cấp dạng chung cư mini mới xây cho thuê, đường Trường Chinh đối diện khu CN Tân Bình",2.0,20.0,Tân Bình,Hồ Chí Minh,2017-07-11
128014,Nhiều phòng đẹp giá rẻ cần cho thuê,2.5,20.0,Bình Thạnh,Hồ Chí Minh,2015-05-10
128022,CHO THUÊ PHÒNG TRỌ,2.5,18.0,Phú Nhuận,Hồ Chí Minh,2015-05-11
128034,PHÒNG CHO THUÊ ĐẸP THOÁNG MÁT,2.0,20.0,Quận 10,Hồ Chí Minh,2015-05-11
128036,CẦN SV NAM THUÊ PHÒNG,1.2,14.0,Quận 10,Hồ Chí Minh,2015-05-16
128046,"PHÒNG ĐẸP LỐI ĐI RIÊNG, GẦN BIGC VÀ CHỢ HÒA HƯNG QUẬN 10",2.5,16.0,Quận 10,Hồ Chí Minh,2015-05-11
128049,"Cho thuê phòng trọ đường Nguyễn Oanh, P.17, Gò Vấp.",2.5,32.0,Gò Vấp,Hồ Chí Minh,2015-05-11
128055,cho thuê phong trọ sinh viên hay công nhân viên chức ở,,20.0,Quận 8,Hồ Chí Minh,2015-05-12
128058,Cho thuê phòng trọ,3.0,22.0,Quận 2,Hồ Chí Minh,2015-05-12
128063,phòng trọ giá rẻ,1.2,25.0,Phú Nhuận,Hồ Chí Minh,2015-05-19
128064,Cho thuê phòng cao cấp tại quận 1,8.0,30.0,Quận 1,Hồ Chí Minh,2015-06-19
128066,phòng trọ giá rẻ,1.6,35.0,Phú Nhuận,Hồ Chí Minh,2015-05-19
128067,phòng trọ giá rẻ,1.4,25.0,Quận 10,Hồ Chí Minh,2015-05-19
128069,"Phòng đẹp, sạch, giá hợp lý cần cho thuê",2.1,18.0,Bình Thạnh,Hồ Chí Minh,2015-05-12
128071,PHÒNG SẠCH ĐẸP YÊN TĨNH CHÍNH CHỦ CHO THUÊ,1.7,18.0,Gò Vấp,Hồ Chí Minh,2015-05-12
128074,"phòng trọ giá rẻ , giờ tự do",2.5,20.0,Tân Bình,Hồ Chí Minh,2015-05-12
128076,"phòng trọ cho sinh viên, âu dương lân, p3, q8",2.5,30.0,Quận 8,Hồ Chí Minh,2015-05-12
128077,"Tìm NV văn phòng, sinh viên giá ưu đãi, gần BV Chợ Rẫy, BV ĐHYD",4.0,50.0,Quận 5,Hồ Chí Minh,2015-05-12
128079,Cho thuê phòng trọ GIÁ RẺ,,15.0,Quận 9,Hồ Chí Minh,2015-05-12
128084,Phòng cho nữ NV thuê Q.1,3.5,12.0,Quận 1,Hồ Chí Minh,2015-05-12
128085,CHO THUÊ PHÒNG,1.35,18.0,Gò Vấp,Hồ Chí Minh,2015-08-20
